"","feature","peak","peaks","total_bp","tot_peak","subfam","fam","fam2"
"2115","HERV1_LTRc#LTR_ERV1","H3K4me2",7,43775,49,"LTR_ERV1","LTR","LTR"
"2116","HERV1_LTRc#LTR_ERV1","H3K4me3",7,43775,49,"LTR_ERV1","LTR","LTR"
"2117","HERV1_LTRc#LTR_ERV1","H3K79me2",1,43775,49,"LTR_ERV1","LTR","LTR"
"2118","HERV1_LTRc#LTR_ERV1","H3K9ac",2,43775,49,"LTR_ERV1","LTR","LTR"
"2119","HERV1_LTRc#LTR_ERV1","H3K9me3",6,43775,49,"LTR_ERV1","LTR","LTR"
"2120","HERV1_LTRc#LTR_ERV1","H4K20me1",4,43775,49,"LTR_ERV1","LTR","LTR"
"2121","HERV1_LTRd#LTR_ERV1","H3K27ac",2,15526,29,"LTR_ERV1","LTR","LTR"
"2122","HERV1_LTRd#LTR_ERV1","H3K27me3",1,15526,29,"LTR_ERV1","LTR","LTR"
"2123","HERV1_LTRd#LTR_ERV1","H3K36me3",3,15526,29,"LTR_ERV1","LTR","LTR"
"2124","HERV1_LTRd#LTR_ERV1","H3K4me1",4,15526,29,"LTR_ERV1","LTR","LTR"
"2125","HERV1_LTRd#LTR_ERV1","H3K4me2",3,15526,29,"LTR_ERV1","LTR","LTR"
"2126","HERV1_LTRd#LTR_ERV1","H3K4me3",5,15526,29,"LTR_ERV1","LTR","LTR"
"2127","HERV1_LTRd#LTR_ERV1","H3K79me2",3,15526,29,"LTR_ERV1","LTR","LTR"
"2128","HERV1_LTRd#LTR_ERV1","H3K9ac",2,15526,29,"LTR_ERV1","LTR","LTR"
"2129","HERV1_LTRd#LTR_ERV1","H3K9me3",3,15526,29,"LTR_ERV1","LTR","LTR"
"2130","HERV1_LTRd#LTR_ERV1","H4K20me1",3,15526,29,"LTR_ERV1","LTR","LTR"
"2131","HERV1_LTRe#LTR_ERV1","H3K27ac",1,18987,30,"LTR_ERV1","LTR","LTR"
"2132","HERV1_LTRe#LTR_ERV1","H3K27me3",5,18987,30,"LTR_ERV1","LTR","LTR"
"2133","HERV1_LTRe#LTR_ERV1","H3K36me3",5,18987,30,"LTR_ERV1","LTR","LTR"
"2134","HERV1_LTRe#LTR_ERV1","H3K4me1",3,18987,30,"LTR_ERV1","LTR","LTR"
"2135","HERV1_LTRe#LTR_ERV1","H3K4me2",1,18987,30,"LTR_ERV1","LTR","LTR"
"2136","HERV1_LTRe#LTR_ERV1","H3K4me3",1,18987,30,"LTR_ERV1","LTR","LTR"
"2137","HERV1_LTRe#LTR_ERV1","H3K79me2",0,18987,30,"LTR_ERV1","LTR","LTR"
"2138","HERV1_LTRe#LTR_ERV1","H3K9ac",0,18987,30,"LTR_ERV1","LTR","LTR"
"2139","HERV1_LTRe#LTR_ERV1","H3K9me3",12,18987,30,"LTR_ERV1","LTR","LTR"
"2140","HERV1_LTRe#LTR_ERV1","H4K20me1",2,18987,30,"LTR_ERV1","LTR","LTR"
"2141","HERV3-int#LTR_ERV1","H3K27ac",8,440848,186,"LTR_ERV1","LTR","LTR"
"2142","HERV3-int#LTR_ERV1","H3K27me3",20,440848,186,"LTR_ERV1","LTR","LTR"
"2143","HERV3-int#LTR_ERV1","H3K36me3",7,440848,186,"LTR_ERV1","LTR","LTR"
"2144","HERV3-int#LTR_ERV1","H3K4me1",29,440848,186,"LTR_ERV1","LTR","LTR"
"2145","HERV3-int#LTR_ERV1","H3K4me2",21,440848,186,"LTR_ERV1","LTR","LTR"
"2146","HERV3-int#LTR_ERV1","H3K4me3",31,440848,186,"LTR_ERV1","LTR","LTR"
"2147","HERV3-int#LTR_ERV1","H3K79me2",7,440848,186,"LTR_ERV1","LTR","LTR"
"2148","HERV3-int#LTR_ERV1","H3K9ac",12,440848,186,"LTR_ERV1","LTR","LTR"
"2149","HERV3-int#LTR_ERV1","H3K9me3",44,440848,186,"LTR_ERV1","LTR","LTR"
"2150","HERV3-int#LTR_ERV1","H4K20me1",7,440848,186,"LTR_ERV1","LTR","LTR"
"2151","HERV30-int#LTR_ERV1","H3K27ac",0,89278,29,"LTR_ERV1","LTR","LTR"
"2152","HERV30-int#LTR_ERV1","H3K27me3",6,89278,29,"LTR_ERV1","LTR","LTR"
"2153","HERV30-int#LTR_ERV1","H3K36me3",2,89278,29,"LTR_ERV1","LTR","LTR"
"2154","HERV30-int#LTR_ERV1","H3K4me1",6,89278,29,"LTR_ERV1","LTR","LTR"
"2155","HERV30-int#LTR_ERV1","H3K4me2",1,89278,29,"LTR_ERV1","LTR","LTR"
"2156","HERV30-int#LTR_ERV1","H3K4me3",2,89278,29,"LTR_ERV1","LTR","LTR"
"2157","HERV30-int#LTR_ERV1","H3K79me2",1,89278,29,"LTR_ERV1","LTR","LTR"
"2158","HERV30-int#LTR_ERV1","H3K9ac",1,89278,29,"LTR_ERV1","LTR","LTR"
"2159","HERV30-int#LTR_ERV1","H3K9me3",9,89278,29,"LTR_ERV1","LTR","LTR"
"2160","HERV30-int#LTR_ERV1","H4K20me1",1,89278,29,"LTR_ERV1","LTR","LTR"
"2161","HERV35I-int#LTR_ERV1","H3K27ac",25,1401705,408,"LTR_ERV1","LTR","LTR"
"2162","HERV35I-int#LTR_ERV1","H3K27me3",68,1401705,408,"LTR_ERV1","LTR","LTR"
"2163","HERV35I-int#LTR_ERV1","H3K36me3",29,1401705,408,"LTR_ERV1","LTR","LTR"
"2164","HERV35I-int#LTR_ERV1","H3K4me1",71,1401705,408,"LTR_ERV1","LTR","LTR"
"2165","HERV35I-int#LTR_ERV1","H3K4me2",24,1401705,408,"LTR_ERV1","LTR","LTR"
"2166","HERV35I-int#LTR_ERV1","H3K4me3",56,1401705,408,"LTR_ERV1","LTR","LTR"
"2167","HERV35I-int#LTR_ERV1","H3K79me2",16,1401705,408,"LTR_ERV1","LTR","LTR"
"2168","HERV35I-int#LTR_ERV1","H3K9ac",13,1401705,408,"LTR_ERV1","LTR","LTR"
