"","ind","set","c","bp","coverage"
"120",3,"H4K20me1-human_GM12878_ENCFF001SUQ",1038010245,722115670,1.43745702817943
"121",3,"H4K20me1-human_lung_ENCFF272PZA",72048517,45394239,1.58717314327045
"122",3,"10_Rep1_iHMM_GM12878",38665097,23265451,1.66191048692759
"123",3,"11_Rep2_iHMM_GM12878",649449545,357828059,1.81497657510419
"124",3,"12_Het1_iHMM_GM12878",109443081,60241709,1.81673267270688
"125",3,"13_Het2_iHMM_GM12878",326975060,185278244,1.7647784917478
"126",3,"14_Low1_iHMM_GM12878",624746170,354762932,1.76102437331305
"127",3,"15_Low2_iHMM_GM12878",973569512,570455209,1.70665373308915
"128",3,"16_Low3_iHMM_GM12878",77790159,48345445,1.60904836019195
"129",3,"17_Unmap_iHMM_GM12878",687532744,727072978,0.945617241739934
"130",3,"1_Pro_iHMM_GM12878",56316145,46202532,1.21889737558106
"131",3,"2_Enh1_iHMM_GM12878",116319985,69442161,1.67506286274703
"132",3,"3_Enh2_iHMM_GM12878",165554151,94941407,1.74375076408969
"133",3,"4_Egn1_iHMM_GM12878",89390497,55600976,1.6077145300471
"134",3,"5_Egn2_iHMM_GM12878",65676994,40028756,1.64074531819075
"135",3,"6_Egn3_iHMM_GM12878",303767171,180155677,1.68613710130267
"136",3,"7_Egn4_iHMM_GM12878",158373104,97075950,1.63143501557286
"137",3,"8_Egn5_iHMM_GM12878",54339174,30156712,1.80189319047779
"138",3,"9_Egn6_iHMM_GM12878",242427729,150264385,1.61334123851104
"139",4,"All_reads",4336004604,3e+09,1.445334868
"140",4,"H2AFZ-human_GM12878_ENCFF001SUD",424227308,288036491,1.47282487204026
"141",4,"H2AFZ-human_lung_ENCFF888SIA",95850793,48896494,1.96027946298154
"142",4,"H3F3A-human_lung_ENCFF926ZHI",183263025,103936536,1.76322044252081
"143",4,"H3K27ac-human_GM12878_ENCFF001SUG",221067270,166141897,1.33059314954132
"144",4,"H3K27ac-human_lung_ENCFF371BKL",149460751,89536868,1.66926489990693
"145",4,"H3K27me3-human_GM12878_ENCFF001SUI",1670233478,1022773586,1.63304322761421
"146",4,"H3K27me3-human_lung_ENCFF468ZHH",252180392,146540119,1.72089659624202
"147",4,"H3K36me3-human_GM12878_ENCFF001SUJ",826874043,580278190,1.42496143616909
"148",4,"H3K36me3-human_GM12878_ENCFF001WYF",244273913,96031201,2.54369320029643
"149",4,"H3K36me3-human_GM12878_ENCFF001WYH",244841172,94013533,2.6043183804187
"150",4,"H3K36me3-human_lung_ENCFF457NNG",105340698,59362744,1.77452541614316
"151",4,"H3K4me1-human_GM12878_ENCFF001SUE",537651456,368077180,1.460703040596
"152",4,"H3K4me1-human_lung_ENCFF209XDL",218705457,128997637,1.69542219598953
"153",4,"H3K4me2-human_GM12878_ENCFF001SUL",285206515,213945450,1.33308053524859
"154",4,"H3K4me2-human_lung_ENCFF270NMV",185427261,112466077,1.6487394772381
"155",4,"H3K4me3-human_GM12878_ENCFF001SUF",347875798,245538981,1.41678440051847
"156",4,"H3K4me3-human_GM12878_ENCFF001SUM",253399610,185179234,1.36840186950984
"157",4,"H3K4me3-human_lung_ENCFF347EMU",80905438,50370689,1.60620074106987
"158",4,"H3K4me3-human_lung_ENCFF361TGO",67436075,41775242,1.61425935007151
"159",4,"H3K79me2-human_GM12878_ENCFF001SUN",405470939,288163197,1.40708786972543
"160",4,"H3K79me2-human_lung_ENCFF292NSP",174715568,107574476,1.62413589632544
"161",4,"H3K9ac-human_GM12878_ENCFF001SUO",173605363,133249659,1.30285784070937
"162",4,"H3K9ac-human_lung_ENCFF555OKO",84611178,51487077,1.6433478637756
"163",4,"H3K9me2-human_lung_ENCFF447MUW",17318621,7775978,2.22719521583009
"164",4,"H3K9me3-human_GM12878_ENCFF001SUP",859987311,539366538,1.5944394959852
"165",4,"H3K9me3-human_lung_ENCFF813YSM",57727695,30399782,1.89895095300354
"166",4,"H4K20me1-human_GM12878_ENCFF001SUQ",1147732965,722115670,1.58940321153812
"167",4,"H4K20me1-human_lung_ENCFF272PZA",80157323,45394239,1.76580387216096
"168",4,"10_Rep1_iHMM_GM12878",43936690,23265451,1.88849509085382
"169",4,"11_Rep2_iHMM_GM12878",702642616,357828059,1.96363196883898
"170",4,"12_Het1_iHMM_GM12878",120265773,60241709,1.99638713768894
"171",4,"13_Het2_iHMM_GM12878",356101980,185278244,1.92198486078052
"172",4,"14_Low1_iHMM_GM12878",675477850,354762932,1.90402601024844
"173",4,"15_Low2_iHMM_GM12878",1051219491,570455209,1.84277305985648
"174",4,"16_Low3_iHMM_GM12878",84377008,48345445,1.74529385343335
"175",4,"17_Unmap_iHMM_GM12878",763564414,727072978,1.05018950931223
"176",4,"1_Pro_iHMM_GM12878",61895264,46202532,1.33965090917528
"177",4,"2_Enh1_iHMM_GM12878",127303892,69442161,1.83323632454353
"178",4,"3_Enh2_iHMM_GM12878",180668103,94941407,1.90294318052396
"179",4,"4_Egn1_iHMM_GM12878",97047825,55600976,1.745433839147
"180",4,"5_Egn2_iHMM_GM12878",71701130,40028756,1.79124052718501
"181",4,"6_Egn3_iHMM_GM12878",344605139,180155677,1.91281865072728
"182",4,"7_Egn4_iHMM_GM12878",174178038,97075950,1.79424500095029
"183",4,"8_Egn5_iHMM_GM12878",59724321,30156712,1.98046527751434
"184",4,"9_Egn6_iHMM_GM12878",265335477,150264385,1.76579085589709
"185",5,"All_reads",4811478745,3e+09,1.60382624833333
"186",5,"H2AFZ-human_GM12878_ENCFF001SUD",473739239,288036491,1.64471951923619
"187",5,"H2AFZ-human_lung_ENCFF888SIA",107540636,48896494,2.19935269796644
"188",5,"H3F3A-human_lung_ENCFF926ZHI",207160247,103936536,1.99314172833314
"189",5,"H3K27ac-human_GM12878_ENCFF001SUG",248237641,166141897,1.49413029153026
"190",5,"H3K27ac-human_lung_ENCFF371BKL",168173752,89536868,1.87826261691441
"191",5,"H3K27me3-human_GM12878_ENCFF001SUI",1869668523,1022773586,1.82803755258498
"192",5,"H3K27me3-human_lung_ENCFF468ZHH",285908543,146540119,1.95105985276291
"193",5,"H3K36me3-human_GM12878_ENCFF001SUJ",921377823,580278190,1.58782087432926
"194",5,"H3K36me3-human_GM12878_ENCFF001WYF",275803210,96031201,2.87201666883246
"195",5,"H3K36me3-human_GM12878_ENCFF001WYH",276142039,94013533,2.93725839449093
"196",5,"H3K36me3-human_lung_ENCFF457NNG",119276892,59362744,2.0092887215591
"197",5,"H3K4me1-human_GM12878_ENCFF001SUE",600919182,368077180,1.63259015948775
"198",5,"H3K4me1-human_lung_ENCFF209XDL",246867005,128997637,1.91373276860878
"199",5,"H3K4me2-human_GM12878_ENCFF001SUL",318895006,213945450,1.49054352873595
"200",5,"H3K4me2-human_lung_ENCFF270NMV",208444493,112466077,1.85339880753554
"201",5,"H3K4me3-human_GM12878_ENCFF001SUF",387668530,245538981,1.57884718923713
"202",5,"H3K4me3-human_GM12878_ENCFF001SUM",281657087,185179234,1.52099714917278
"203",5,"H3K4me3-human_lung_ENCFF347EMU",90626402,50370689,1.79918924674626
"204",5,"H3K4me3-human_lung_ENCFF361TGO",75450981,41775242,1.80611714948294
"205",5,"H3K79me2-human_GM12878_ENCFF001SUN",451407334,288163197,1.56649890999092
"206",5,"H3K79me2-human_lung_ENCFF292NSP",196860138,107574476,1.82998928110047
"207",5,"H3K9ac-human_GM12878_ENCFF001SUO",193114251,133249659,1.44926638048657
"208",5,"H3K9ac-human_lung_ENCFF555OKO",95170137,51487077,1.84842765496282
"209",5,"H3K9me2-human_lung_ENCFF447MUW",19331197,7775978,2.48601487812851
"210",5,"H3K9me3-human_GM12878_ENCFF001SUP",959157516,539366538,1.77830371078749
"211",5,"H3K9me3-human_lung_ENCFF813YSM",65609478,30399782,2.15822198988137
"212",5,"H4K20me1-human_GM12878_ENCFF001SUQ",1277585357,722115670,1.76922536108377
"213",5,"H4K20me1-human_lung_ENCFF272PZA",90107143,45394239,1.98499071655326
"214",5,"10_Rep1_iHMM_GM12878",49612101,23265451,2.13243667616845
"215",5,"11_Rep2_iHMM_GM12878",788798473,357828059,2.20440642694261
"216",5,"12_Het1_iHMM_GM12878",135114123,60241709,2.24286669888465
"217",5,"13_Het2_iHMM_GM12878",393125651,185278244,2.12181226739174
"218",5,"14_Low1_iHMM_GM12878",746749512,354762932,2.1049254153757
"219",5,"15_Low2_iHMM_GM12878",1142792327,570455209,2.00329896014676
"220",5,"16_Low3_iHMM_GM12878",91627121,48345445,1.8952586122643
"221",5,"17_Unmap_iHMM_GM12878",828715202,727072978,1.13979645382998
"222",5,"1_Pro_iHMM_GM12878",69273075,46202532,1.49933503644346
"223",5,"2_Enh1_iHMM_GM12878",143424671,69442161,2.06538317550342
"224",5,"3_Enh2_iHMM_GM12878",203087802,94941407,2.13908565732547
"225",5,"4_Egn1_iHMM_GM12878",109312208,55600976,1.9660123951781
"226",5,"5_Egn2_iHMM_GM12878",79542470,40028756,1.98713319994256
"227",5,"6_Egn3_iHMM_GM12878",385871650,180155677,2.14187893729266
"228",5,"7_Egn4_iHMM_GM12878",196075566,97075950,2.01981609245132
"229",5,"8_Egn5_iHMM_GM12878",64455164,30156712,2.13734056948914
"230",5,"9_Egn6_iHMM_GM12878",295724154,150264385,1.96802558370701
"231",6,"All_reads",4705075543,3e+09,1.56835851433333
"232",6,"H2AFZ-human_GM12878_ENCFF001SUD",471699026,288036491,1.63763634379229
"233",6,"H2AFZ-human_lung_ENCFF888SIA",105164596,48896494,2.15075943890783
"234",6,"H3F3A-human_lung_ENCFF926ZHI",207082989,103936536,1.99239840935241
"235",6,"H3K27ac-human_GM12878_ENCFF001SUG",252198974,166141897,1.51797336225191
"236",6,"H3K27ac-human_lung_ENCFF371BKL",167330348,89536868,1.86884298878982
"237",6,"H3K27me3-human_GM12878_ENCFF001SUI",1845465621,1022773586,1.80437356445379
"238",6,"H3K27me3-human_lung_ENCFF468ZHH",285180069,146540119,1.94608869534219
"239",6,"H3K36me3-human_GM12878_ENCFF001SUJ",918765212,580278190,1.58331853209923
"240",6,"H3K36me3-human_GM12878_ENCFF001WYF",280182823,96031201,2.91762281510985
"241",6,"H3K36me3-human_GM12878_ENCFF001WYH",280893507,94013533,2.98779865022198
"242",6,"H3K36me3-human_lung_ENCFF457NNG",118143082,59362744,1.99018903169301
"243",6,"H3K4me1-human_GM12878_ENCFF001SUE",606009827,368077180,1.64642053332402
"244",6,"H3K4me1-human_lung_ENCFF209XDL",244991591,128997637,1.89919440927433
"245",6,"H3K4me2-human_GM12878_ENCFF001SUL",324409624,213945450,1.51631934215007
"246",6,"H3K4me2-human_lung_ENCFF270NMV",207556964,112466077,1.84550728127558
"247",6,"H3K4me3-human_GM12878_ENCFF001SUF",391369191,245538981,1.59391877170004
"248",6,"H3K4me3-human_GM12878_ENCFF001SUM",285665552,185179234,1.54264355581037
"249",6,"H3K4me3-human_lung_ENCFF347EMU",90544617,50370689,1.797565584223
"250",6,"H3K4me3-human_lung_ENCFF361TGO",75408721,41775242,1.80510554552862
"251",6,"H3K79me2-human_GM12878_ENCFF001SUN",453971665,288163197,1.57539779446575
"252",6,"H3K79me2-human_lung_ENCFF292NSP",195826219,107574476,1.82037808857187
"253",6,"H3K9ac-human_GM12878_ENCFF001SUO",197577624,133249659,1.48276269885238
"254",6,"H3K9ac-human_lung_ENCFF555OKO",95209718,51487077,1.84919641097513
"255",6,"H3K9me2-human_lung_ENCFF447MUW",18624577,7775978,2.39514270745108
"256",6,"H3K9me3-human_GM12878_ENCFF001SUP",940076147,539366538,1.74292634186365
"257",6,"H3K9me3-human_lung_ENCFF813YSM",63911720,30399782,2.10237428676298
"258",6,"H4K20me1-human_GM12878_ENCFF001SUQ",1281967415,722115670,1.77529372129537
"259",6,"H4K20me1-human_lung_ENCFF272PZA",90304065,45394239,1.98932875601241
"260",6,"10_Rep1_iHMM_GM12878",50878425,23265451,2.18686605301569
"261",6,"11_Rep2_iHMM_GM12878",770959854,357828059,2.15455393899113
"262",6,"12_Het1_iHMM_GM12878",133139040,60241709,2.21008072662746
"263",6,"13_Het2_iHMM_GM12878",377283982,185278244,2.03631022107485
"264",6,"14_Low1_iHMM_GM12878",723632468,354762932,2.03976346660705
"265",6,"15_Low2_iHMM_GM12878",1091086091,570455209,1.91265865187323
"266",6,"16_Low3_iHMM_GM12878",86948842,48345445,1.79849088161253
"267",6,"17_Unmap_iHMM_GM12878",816736188,727072978,1.12332078445088
"268",6,"1_Pro_iHMM_GM12878",72285203,46202532,1.56452903923101
"269",6,"2_Enh1_iHMM_GM12878",144981599,69442161,2.08780367592535
"270",6,"3_Enh2_iHMM_GM12878",202071207,94941407,2.12837805321339
"271",6,"4_Egn1_iHMM_GM12878",110703272,55600976,1.99103109269161
"272",6,"5_Egn2_iHMM_GM12878",79374496,40028756,1.98293686668654
"273",6,"6_Egn3_iHMM_GM12878",389301247,180155677,2.16091578951464
"274",6,"7_Egn4_iHMM_GM12878",196188546,97075950,2.02097992345169
"275",6,"8_Egn5_iHMM_GM12878",63622299,30156712,2.10972267135754
"276",6,"9_Egn6_iHMM_GM12878",292030672,150264385,1.94344569406783
"277",7,"All_reads",4697375744,3e+09,1.56579191466667
"278",7,"H2AFZ-human_GM12878_ENCFF001SUD",460783160,288036491,1.59973883309112
"279",7,"H2AFZ-human_lung_ENCFF888SIA",104007964,48896494,2.1271047367936
"280",7,"H3F3A-human_lung_ENCFF926ZHI",196866094,103936536,1.89409904905817
"281",7,"H3K27ac-human_GM12878_ENCFF001SUG",241598891,166141897,1.45417197806523
"282",7,"H3K27ac-human_lung_ENCFF371BKL",160991581,89536868,1.79804793931367
"283",7,"H3K27me3-human_GM12878_ENCFF001SUI",1804813759,1022773586,1.76462687705742
"284",7,"H3K27me3-human_lung_ENCFF468ZHH",268451920,146540119,1.8319346390049
"285",7,"H3K36me3-human_GM12878_ENCFF001SUJ",898852722,580278190,1.5490031117661
"286",7,"H3K36me3-human_GM12878_ENCFF001WYF",252611721,96031201,2.63051714827559
"287",7,"H3K36me3-human_GM12878_ENCFF001WYH",251920993,94013533,2.67962478338092
"288",7,"H3K36me3-human_lung_ENCFF457NNG",113577040,59362744,1.91327139459726
"289",7,"H3K4me1-human_GM12878_ENCFF001SUE",583313228,368077180,1.58475792495476
"290",7,"H3K4me1-human_lung_ENCFF209XDL",235925809,128997637,1.82891574207673
"291",7,"H3K4me2-human_GM12878_ENCFF001SUL",310025486,213945450,1.44908660595493
"292",7,"H3K4me2-human_lung_ENCFF270NMV",199601197,112466077,1.7747680218276
"293",7,"H3K4me3-human_GM12878_ENCFF001SUF",379812523,245538981,1.54685224094825
"294",7,"H3K4me3-human_GM12878_ENCFF001SUM",277242891,185179234,1.49715972472378
"295",7,"H3K4me3-human_lung_ENCFF347EMU",86761106,50370689,1.72245223804661
"296",7,"H3K4me3-human_lung_ENCFF361TGO",72418762,41775242,1.73353303375238
"297",7,"H3K79me2-human_GM12878_ENCFF001SUN",444432725,288163197,1.54229523279477
"298",7,"H3K79me2-human_lung_ENCFF292NSP",188198290,107574476,1.74946973480958
"299",7,"H3K9ac-human_GM12878_ENCFF001SUO",188477565,133249659,1.41446939837947
"300",7,"H3K9ac-human_lung_ENCFF555OKO",91091888,51487077,1.76921847787164
"301",7,"H3K9me2-human_lung_ENCFF447MUW",18981239,7775978,2.44100986396824
"302",7,"H3K9me3-human_GM12878_ENCFF001SUP",930117257,539366538,1.72446229320959
"303",7,"H3K9me3-human_lung_ENCFF813YSM",62338386,30399782,2.050619507732
"304",7,"H4K20me1-human_GM12878_ENCFF001SUQ",1227974721,722115670,1.70052357539894
"305",7,"H4K20me1-human_lung_ENCFF272PZA",85538095,45394239,1.8843381205267
"306",7,"10_Rep1_iHMM_GM12878",45390887,23265451,1.95099966039773
"307",7,"11_Rep2_iHMM_GM12878",762920939,357828059,2.1320880792079
"308",7,"12_Het1_iHMM_GM12878",126676339,60241709,2.10280121701063
"309",7,"13_Het2_iHMM_GM12878",381327069,185278244,2.05813192508452
"310",7,"14_Low1_iHMM_GM12878",742297064,354762932,2.09237492715276
"311",7,"15_Low2_iHMM_GM12878",1149189418,570455209,2.01451297116651
"312",7,"16_Low3_iHMM_GM12878",92573512,48345445,1.91483421033771
"313",7,"17_Unmap_iHMM_GM12878",835155492,727072978,1.14865428542993
"314",7,"1_Pro_iHMM_GM12878",67972617,46202532,1.4711881374813
"315",7,"2_Enh1_iHMM_GM12878",137843702,69442161,1.98501457925539
"316",7,"3_Enh2_iHMM_GM12878",195765122,94941407,2.06195724485103
"317",7,"4_Egn1_iHMM_GM12878",106331230,55600976,1.91239862408171
"318",7,"5_Egn2_iHMM_GM12878",79187417,40028756,1.97826325154846
"319",7,"6_Egn3_iHMM_GM12878",358207410,180155677,1.98832152261291
"320",7,"7_Egn4_iHMM_GM12878",186788686,97075950,1.92414996711338
"321",7,"8_Egn5_iHMM_GM12878",63871654,30156712,2.11799131151964
"322",7,"9_Egn6_iHMM_GM12878",289925336,150264385,1.92943481584143
"323",8,"All_reads",6018927472,3e+09,2.00630915733333
"324",8,"H2AFZ-human_GM12878_ENCFF001SUD",592531308,288036491,2.05713972539681
"325",8,"H2AFZ-human_lung_ENCFF888SIA",134349636,48896494,2.74763331702269
"326",8,"H3F3A-human_lung_ENCFF926ZHI",256976141,103936536,2.47243318749819
"327",8,"H3K27ac-human_GM12878_ENCFF001SUG",311635953,166141897,1.87572164894686
"328",8,"H3K27ac-human_lung_ENCFF371BKL",209438587,89536868,2.33913237840752
"329",8,"H3K27me3-human_GM12878_ENCFF001SUI",2332087967,1022773586,2.28016053496321
"330",8,"H3K27me3-human_lung_ENCFF468ZHH",353658916,146540119,2.41339312683375
"331",8,"H3K36me3-human_GM12878_ENCFF001SUJ",1147398753,580278190,1.97732531184741
"332",8,"H3K36me3-human_GM12878_ENCFF001WYF",334964639,96031201,3.48808132681794
"333",8,"H3K36me3-human_GM12878_ENCFF001WYH",334320971,94013533,3.55609411040855
"334",8,"H3K36me3-human_lung_ENCFF457NNG",148287947,59362744,2.49799684125114
"335",8,"H3K4me1-human_GM12878_ENCFF001SUE",750760340,368077180,2.03968184064005
"336",8,"H3K4me1-human_lung_ENCFF209XDL",306832394,128997637,2.3785892605149
"337",8,"H3K4me2-human_GM12878_ENCFF001SUL",399007455,213945450,1.86499621749376
"338",8,"H3K4me2-human_lung_ENCFF270NMV",258922258,112466077,2.30222539015031
"339",8,"H3K4me3-human_GM12878_ENCFF001SUF",485374680,245538981,1.97677239688471
"340",8,"H3K4me3-human_GM12878_ENCFF001SUM",352762565,185179234,1.90497907016939
"341",8,"H3K4me3-human_lung_ENCFF347EMU",112343718,50370689,2.23033911646513
"342",8,"H3K4me3-human_lung_ENCFF361TGO",93645456,41775242,2.24164963544676
"343",8,"H3K79me2-human_GM12878_ENCFF001SUN",564720883,288163197,1.95972590837129
"344",8,"H3K79me2-human_lung_ENCFF292NSP",244812715,107574476,2.27575094114332
"345",8,"H3K9ac-human_GM12878_ENCFF001SUO",240776048,133249659,1.80695432774053
"346",8,"H3K9ac-human_lung_ENCFF555OKO",118195795,51487077,2.29564003021574
"347",8,"H3K9me2-human_lung_ENCFF447MUW",24456455,7775978,3.14512914002586
"348",8,"H3K9me3-human_GM12878_ENCFF001SUP",1195765026,539366538,2.21698036818146
"349",8,"H3K9me3-human_lung_ENCFF813YSM",81170924,30399782,2.6701153317481
"350",8,"H4K20me1-human_GM12878_ENCFF001SUQ",1582957198,722115670,2.19211030000221
"351",8,"H4K20me1-human_lung_ENCFF272PZA",111778698,45394239,2.46239832327622
"352",8,"10_Rep1_iHMM_GM12878",60363336,23265451,2.59454828535239
"353",8,"11_Rep2_iHMM_GM12878",987152191,357828059,2.75873332504649
"354",8,"12_Het1_iHMM_GM12878",164824703,60241709,2.73605622642611
"355",8,"13_Het2_iHMM_GM12878",488221031,185278244,2.63506939864996
"356",8,"14_Low1_iHMM_GM12878",943914378,354762932,2.66069054249445
"357",8,"15_Low2_iHMM_GM12878",1444834973,570455209,2.53277549263294
"358",8,"16_Low3_iHMM_GM12878",116189891,48345445,2.40332653882905
"359",8,"17_Unmap_iHMM_GM12878",1041492040,727072978,1.43244498353506
"360",8,"1_Pro_iHMM_GM12878",87947527,46202532,1.90352180265792
"361",8,"2_Enh1_iHMM_GM12878",180294415,69442161,2.59632494731839
"362",8,"3_Enh2_iHMM_GM12878",253611539,94941407,2.67124268550181
"363",8,"4_Egn1_iHMM_GM12878",137129331,55600976,2.46631158057369
"364",8,"5_Egn2_iHMM_GM12878",99976065,40028756,2.4976060959776
"365",8,"6_Egn3_iHMM_GM12878",472027259,180155677,2.62010760282619
"366",8,"7_Egn4_iHMM_GM12878",242591982,97075950,2.49899158339424
"367",8,"8_Egn5_iHMM_GM12878",79651468,30156712,2.64125173858476
"368",8,"9_Egn6_iHMM_GM12878",369128722,150264385,2.45652835167828
"369",9,"All_reads",3507280091,3e+09,1.16909336366667
"370",9,"H2AFZ-human_GM12878_ENCFF001SUD",349522697,288036491,1.21346672356177
"371",9,"H2AFZ-human_lung_ENCFF888SIA",77469813,48896494,1.58436334924136
"372",9,"H3F3A-human_lung_ENCFF926ZHI",151066029,103936536,1.45344490795806
"373",9,"H3K27ac-human_GM12878_ENCFF001SUG",185849026,166141897,1.11861625126382
"374",9,"H3K27ac-human_lung_ENCFF371BKL",123093858,89536868,1.37478404985084
"375",9,"H3K27me3-human_GM12878_ENCFF001SUI",1373767745,1022773586,1.34317874826306
"376",9,"H3K27me3-human_lung_ENCFF468ZHH",208329469,146540119,1.42165483706206
"377",9,"H3K36me3-human_GM12878_ENCFF001SUJ",676527732,580278190,1.16586792965629
"378",9,"H3K36me3-human_GM12878_ENCFF001WYF",203074314,96031201,2.11467014767419
"379",9,"H3K36me3-human_GM12878_ENCFF001WYH",203384221,94013533,2.16335047210703
"380",9,"H3K36me3-human_lung_ENCFF457NNG",86274540,59362744,1.45334487907095
"381",9,"H3K4me1-human_GM12878_ENCFF001SUE",447397314,368077180,1.21549864623501
"382",9,"H3K4me1-human_lung_ENCFF209XDL",179947904,128997637,1.3949705450806
"383",9,"H3K4me2-human_GM12878_ENCFF001SUL",238488952,213945450,1.11471850417945
"384",9,"H3K4me2-human_lung_ENCFF270NMV",152640562,112466077,1.35721424692354
"385",9,"H3K4me3-human_GM12878_ENCFF001SUF",289259446,245538981,1.17805916120504
"386",9,"H3K4me3-human_GM12878_ENCFF001SUM",211494499,185179234,1.14210699780732
"387",9,"H3K4me3-human_lung_ENCFF347EMU",66432090,50370689,1.31886403221524
"388",9,"H3K4me3-human_lung_ENCFF361TGO",55418780,41775242,1.32659387107799
"389",9,"H3K79me2-human_GM12878_ENCFF001SUN",335371229,288163197,1.16382394591493
"390",9,"H3K79me2-human_lung_ENCFF292NSP",143745024,107574476,1.33623726877368
